VS B DENZ PART A I Thigh Tlow Time Dcool Compr Ion HB4861 Fe5160 N5200 Fe5262 O5577 N5755 O6300 HA6563 N6583 S6716 S6731 Fe7155 Fe7172 Ca7291 O7330 Fe7390 Fe7452 Fe8619 C8730 Fe8894 Fe9054 Fe9229 C9850
30.0 1000.0 6.5 .25 1 0 0.2138E+05 0.1011E+04 0.4339E+01 0.1509E+14 0.200E+02 0.259E-01 0.295618 0.033665 0.00144262 0.0549022 0.0313355 0.00493683 0.839556 1.415 0.00697659 0.00931198 0.0210185 0.0274482 0.00832166 0.221714 0.0360654 0.00617251 0.00861136 0.101279 0.256892 0.0397518 0.0239126 0.0223606 0.15786
30.0 1000.0 6.5 .5 1 0 0.1814E+05 0.1014E+04 0.4195E+01 0.1455E+14 0.200E+02 0.386E-01 0.3209 0.0275942 0.000813803 0.0414346 0.0223988 0.00558366 0.487768 2.311 0.00555157 0.00535903 0.0120979 0.0197578 0.00586284 0.171361 0.048841 0.0043482 0.00619658 0.0616802 0.177458 0.0241862 0.0145624 0.0136062 0.0853594
30.0 1.0 6.5 .02 1 0 0.2587E+05 0.1003E+04 0.6274E+01 0.1024E+14 0.277E+02 0.793E-02 0.211183 0.0462892 0.00661003 0.0994124 0.0413919 0.00266091 2.68203 0.617 0.0113405 0.0363235 0.0821502 0.0512014 0.0168313 0.390689 0.0126288 0.012483 0.0160605 0.39162 0.405472 0.155526 0.0924687 0.0874847 0.525846
30.0 1.0 6.5 .05 1 0 0.2521E+05 0.1004E+04 0.6176E+01 0.9968E+13 0.288E+02 0.104E-01 0.231906 0.0468821 0.0045987 0.0923241 0.0442941 0.00364093 2.166 0.724 0.0102271 0.027133 0.0614551 0.0480811 0.0154658 0.368731 0.0192482 0.0114701 0.0150832 0.290196 0.426707 0.114633 0.068519 0.0644838 0.431345
30.0 10.0 6.5 .5 1 0 0.1829E+05 0.1010E+04 0.4870E+01 0.7739E+13 0.302E+02 0.351E-01 0.319447 0.0304273 0.000795742 0.0457608 0.0232238 0.00552643 0.498337 2.35 0.00517504 0.00533476 0.0120112 0.022505 0.00671158 0.195821 0.0481406 0.00497698 0.00705977 0.0792611 0.180807 0.031063 0.0187132 0.0174737 0.0862506
30.0 1.0 6.5 .1 1 0 0.2418E+05 0.1007E+04 0.6061E+01 0.9723E+13 0.295E+02 0.134E-01 0.25616 0.0447383 0.00320456 0.0812411 0.0430349 0.00445718 1.63174 0.901 0.00886313 0.0199036 0.044828 0.0420563 0.0131769 0.330446 0.0261539 0.0097725 0.0131922 0.209147 0.389363 0.0823784 0.0493825 0.0463393 0.330446
30.0 1.0 6.5 .25 1 0 0.2156E+05 0.1021E+04 0.4950E+01 0.7925E+13 0.301E+02 0.235E-01 0.293274 0.0378323 0.00139305 0.0614819 0.0328467 0.00498566 0.850494 1.457 0.00645202 0.00909149 0.0204998 0.0315768 0.00959592 0.259841 0.0355448 0.00711776 0.00990386 0.129225 0.26336 0.0507041 0.0305122 0.0285209 0.156022
30.0 1.0 6.5 .5 1 0 0.1829E+05 0.1010E+04 0.4870E+01 0.7738E+13 0.302E+02 0.351E-01 0.319447 0.0304305 0.000795742 0.0457639 0.0232238 0.00552643 0.498337 2.35 0.00517504 0.00533476 0.0120112 0.022505 0.00671158 0.195821 0.0481406 0.00497698 0.00705977 0.0792643 0.180807 0.031063 0.0187164 0.0174737 0.0862506
30.0 1000.0 7.0 .02 1 0 0.2580E+05 0.1012E+04 0.3890E+01 0.9679E+13 0.245E+02 0.550E-02 0.210554 0.0623681 0.00350993 0.113269 0.0585339 0.00250559 2.14765 1.933 0.00435846 0.0207816 0.0469534 0.060831 0.0191477 0.47164 0.010254 0.0142018 0.0190825 0.316521 0.368469 0.124332 0.074736 0.0699396 0.261086
30.0 1000.0 7.0 .05 1 0 0.2514E+05 0.1005E+04 0.3859E+01 0.9542E+13 0.251E+02 0.698E-02 0.232056 0.0618871 0.00254566 0.102562 0.0584782 0.00313276 1.6476 2.271 0.00392175 0.0159655 0.0362008 0.0542548 0.0166106 0.431625 0.0139234 0.0123199 0.017019 0.241051 0.373611 0.0944771 0.0569165 0.0531455 0.216044
30.0 1000.0 7.0 .1 1 0 0.2412E+05 0.1001E+04 0.3815E+01 0.9398E+13 0.255E+02 0.868E-02 0.256184 0.0566499 0.00182147 0.0864595 0.0527739 0.00343286 1.20406 2.83 0.00335601 0.0118613 0.0268993 0.0447194 0.0134138 0.368905 0.0166007 0.00995018 0.0140286 0.178939 0.322792 0.0700483 0.0422498 0.0394036 0.164726
30.0 1000.0 7.0 .25 1 0 0.2150E+05 0.1009E+04 0.3698E+01 0.9087E+13 0.258E+02 0.124E-01 0.294444 0.0429359 0.00101583 0.0591068 0.0376889 0.00338611 0.680167 4.5 0.00250278 0.00686056 0.0154878 0.0294503 0.00867433 0.258817 0.0192567 0.00643361 0.00923672 0.106565 0.209056 0.0416668 0.0251603 0.0234378 0.0918667
30.0 1000.0 7.0 .5 1 0 0.1824E+05 0.1004E+04 0.3606E+01 0.8831E+13 0.259E+02 0.179E-01 0.320964 0.0316438 0.000585759 0.0409037 0.0250031 0.00333803 0.401205 7.303 0.00197714 0.00401205 0.00908328 0.019704 0.00575488 0.181987 0.0231094 0.00426882 0.00618177 0.0660416 0.131595 0.0257959 0.0155924 0.0145108 0.0487865
30.0 1.0 7.0 .02 1 0 0.2587E+05 0.1008E+04 0.4790E+01 0.7732E+13 0.293E+02 0.495E-02 0.210742 0.0657409 0.00377438 0.119021 0.0611151 0.00254997 2.25494 1.955 0.00427806 0.0223386 0.0507887 0.0643626 0.0202481 0.512102 0.0103685 0.0150175 0.0201891 0.349846 0.368798 0.13738 0.0826044 0.077279 0.290824
30.0 1.0 7.0 .05 1 0 0.2521E+05 0.1000E+04 0.4757E+01 0.7602E+13 0.301E+02 0.622E-02 0.231239 0.0648117 0.00277256 0.107253 0.0605846 0.00316798 1.73661 2.292 0.00381545 0.0173429 0.0393106 0.0570814 0.0174909 0.464791 0.0139437 0.0129725 0.0179048 0.269426 0.379232 0.105595 0.0636162 0.0593984 0.240489
30.0 10.0 7.0 .5 1 0 0.1829E+05 0.1006E+04 0.3605E+01 0.5882E+13 0.319E+02 0.179E-01 0.320097 0.0329956 0.000529441 0.0431107 0.0241994 0.00320097 0.377715 7.404 0.00186297 0.00371313 0.00841856 0.0217026 0.00636994 0.199741 0.0225028 0.00472464 0.00680847 0.0762952 0.125798 0.0296986 0.0180151 0.0167059 0.0457739
30.0 1.0 7.0 .1 1 0 0.2418E+05 0.1003E+04 0.4681E+01 0.7454E+13 0.306E+02 0.767E-02 0.255789 0.0593201 0.00201306 0.0905853 0.0544832 0.00347874 1.27895 2.85 0.00329968 0.0130453 0.0294158 0.0471497 0.0141759 0.399032 0.0166007 0.0105129 0.0147897 0.203033 0.329968 0.0794891 0.0479401 0.0447146 0.185703
30.0 1.0 7.0 .25 1 0 0.2156E+05 0.1016E+04 0.3658E+01 0.6006E+13 0.317E+02 0.124E-01 0.294553 0.0455321 0.000916061 0.0631994 0.0371137 0.00326954 0.650963 4.59 0.00237115 0.00630344 0.0142858 0.0328044 0.00971142 0.289841 0.0187336 0.00720478 0.0102917 0.124796 0.200296 0.0486278 0.0294671 0.0273552 0.0848314
30.0 1.0 7.0 .5 1 0 0.1829E+05 0.1006E+04 0.3605E+01 0.5882E+13 0.319E+02 0.179E-01 0.320097 0.0329956 0.000529441 0.0431107 0.0241994 0.00320097 0.377715 7.404 0.00186297 0.00371313 0.00841856 0.0217026 0.00636994 0.199741 0.0225028 0.00472464 0.00680847 0.0762952 0.125798 0.0296986 0.0180151 0.0167059 0.0457739
35.0 10.0 1.0 .02 1 0 0.2870E+05 0.1008E+04 0.8164E+04 0.1377E+18 0.596E+01 0.324E-01 0.199386 0.000530367 0.281533 0.000851379 0.00869324 0.000721778 0.669937 1.792e-06 0.0592177 0.697852 0.474539 0.00279539 0.000673925 0.0422699 0.0015592 0.000500459 0.000877299 0.106299 0.000460582 0.03703 0.0250987 0.0208299 0.0137576
35.0 10.0 1.0 .05 1 0 0.2797E+05 0.1009E+04 0.5496E+04 0.9253E+17 0.594E+01 0.578E-01 0.210553 0.00051796 0.272876 0.000842211 0.00823261 0.000894849 0.650608 1.99e-06 0.0850633 0.703246 0.477955 0.00278772 0.000673769 0.0429528 0.00277509 0.00049901 0.000873794 0.10663 0.000779045 0.0371162 0.0251779 0.0208784 0.024003
35.0 10.0 1.0 .1 1 0 0.2683E+05 0.1006E+04 0.3726E+04 0.6282E+17 0.589E+01 0.100E+00 0.225615 0.000476047 0.247048 0.000791908 0.00724224 0.000999474 0.577574 2.358e-06 0.106941 0.654283 0.446718 0.00257652 0.000622697 0.0406107 0.00448522 0.000462511 0.000807701 0.0987494 0.00117094 0.0343521 0.0233173 0.0193239 0.0365496
35.0 10.0 1.0 .25 1 0 0.2393E+05 0.1014E+04 0.2153E+04 0.3673E+17 0.572E+01 0.226E+00 0.257418 0.000373255 0.188687 0.000674434 0.00501964 0.00105284 0.398997 3.64e-06 0.125877 0.517409 0.355236 0.00201043 0.000483945 0.0332069 0.00846904 0.000360385 0.000630673 0.0765895 0.00184054 0.0266298 0.0180836 0.0149791 0.057919
35.0 1.0 1.0 .02 1 0 0.3483E+05 0.1010E+04 0.2400E+04 0.1063E+17 0.195E+02 0.498E-01 0.219298 0.000427632 0.215351 0.000734649 0.00664474 0.00111623 0.541667 3.534e-06 0.0868421 0.587719 0.401316 0.0023136 0.000559211 0.021864 0.00198465 0.000414474 0.000725877 0.0890373 0.0014057 0.0309452 0.0210241 0.0174079 0.0513158
35.0 1.0 1.0 .05 1 0 0.3393E+05 0.1006E+04 0.1804E+04 0.7989E+16 0.191E+02 0.737E-01 0.224463 0.000415257 0.204261 0.000749707 0.00630741 0.00127046 0.516265 3.818e-06 0.108191 0.572381 0.39281 0.00225361 0.000543201 0.0218178 0.00291802 0.000404034 0.000707059 0.0866831 0.00182488 0.0301095 0.0204665 0.016938 0.0680123
35.0 10.0 1.0 .5 1 0 0.2030E+05 0.1002E+04 0.1403E+04 0.2474E+17 0.540E+01 0.437E+00 0.282139 0.000282139 0.139941 0.000569921 0.00296246 0.00122166 0.225147 6.114e-06 0.139941 0.394995 0.273111 0.00147841 0.000355496 0.0254772 0.0144173 0.00026239 0.000462709 0.055494 0.00236997 0.0192955 0.0131026 0.0108539 0.0719455
35.0 1.0 1.0 .1 1 0 0.3254E+05 0.1016E+04 0.1339E+04 0.6018E+16 0.185E+02 0.113E+00 0.233643 0.000394856 0.188082 0.000764012 0.00574761 0.00141587 0.471958 4.31e-06 0.131774 0.544387 0.376165 0.00213783 0.00051635 0.0212148 0.00434809 0.000383174 0.000670555 0.0820156 0.00231306 0.0284694 0.0193643 0.0160139 0.0880833
35.0 1.0 1.0 .25 1 0 0.2898E+05 0.1003E+04 0.8257E+03 0.4083E+16 0.167E+02 0.234E+00 0.254839 0.000344032 0.151374 0.000769613 0.00438323 0.00159784 0.351677 5.89e-06 0.164371 0.461258 0.323645 0.00181445 0.000435774 0.0183484 0.00823129 0.000323645 0.00056829 0.068651 0.00293065 0.0238019 0.0162103 0.0133892 0.113148
35.0 1.0 1.0 .5 1 0 0.2454E+05 0.1013E+04 0.6561E+03 0.3770E+16 0.143E+02 0.430E+00 0.278217 0.00029491 0.122415 0.00077066 0.00292128 0.00188631 0.226747 8.86e-06 0.192804 0.392286 0.280999 0.00151072 0.000361682 0.0157192 0.0150237 0.000267088 0.000472968 0.0560189 0.00353335 0.0194001 0.0132264 0.0109117 0.131318
35.0 10.0 1.5 .02 1 0 0.3274E+05 0.1007E+04 0.1748E+04 0.1761E+17 0.945E+01 0.421E-01 0.213186 0.000434898 0.222353 0.000784523 0.00688589 0.000903907 0.547887 8.57e-06 0.0718435 0.584128 0.400789 0.00231733 0.000558546 0.0255823 0.00169696 0.000415712 0.000726963 0.0887001 0.00166072 0.0308352 0.0209433 0.0173448 0.0584128
35.0 10.0 1.5 .05 1 0 0.3190E+05 0.1016E+04 0.1227E+04 0.1236E+17 0.938E+01 0.669E-01 0.219656 0.000426133 0.21065 0.000821515 0.00652379 0.00104776 0.522782 9.31e-06 0.092695 0.56891 0.393185 0.00225807 0.000544748 0.0254801 0.00267761 0.000404168 0.000707293 0.0861668 0.00224049 0.0299304 0.0203446 0.0168367 0.0803942
35.0 10.0 1.5 .1 1 0 0.3059E+05 0.1021E+04 0.8613E+03 0.8711E+16 0.925E+01 0.108E+00 0.230263 0.000402961 0.19227 0.000868092 0.00589474 0.00116053 0.472039 1.064e-05 0.113289 0.534211 0.373026 0.00212763 0.000511184 0.0244079 0.00416316 0.000379934 0.000667763 0.0806934 0.00290132 0.028 0.019052 0.01575 0.105
35.0 10.0 1.5 .25 1 0 0.2725E+05 0.1021E+04 0.5290E+03 0.5449E+16 0.883E+01 0.231E+00 0.255069 0.000349444 0.151511 0.000941203 0.00438718 0.00131871 0.346893 1.529e-05 0.140798 0.438718 0.316285 0.00178548 0.000428515 0.0208901 0.00806017 0.000316285 0.000561151 0.0663459 0.00397907 0.0229664 0.0156663 0.0129192 0.140543
35.0 1.0 1.5 .02 1 0 0.3488E+05 0.1007E+04 0.8432E+03 0.3322E+16 0.210E+02 0.495E-01 0.221066 0.000444343 0.220403 0.000948374 0.0066762 0.0011186 0.561508 1.163e-05 0.0886475 0.610143 0.426658 0.00242067 0.000583615 0.0238752 0.00202276 0.00043329 0.000760468 0.0929097 0.00318335 0.0321939 0.0219364 0.0181097 0.131092
35.0 1.0 1.5 .05 1 0 0.3398E+05 0.1008E+04 0.6355E+03 0.2490E+16 0.206E+02 0.732E-01 0.227309 0.000431886 0.20435 0.00102743 0.00622826 0.00126156 0.525083 1.267e-05 0.109108 0.58191 0.413702 0.00232991 0.000561452 0.0231855 0.0029391 0.000415975 0.000729661 0.0887731 0.00375059 0.0307162 0.0209601 0.01728 0.157298
35.0 10.0 1.5 .5 1 0 0.2309E+05 0.1027E+04 0.3571E+03 0.3890E+16 0.811E+01 0.436E+00 0.278577 0.000300864 0.11951 0.00101124 0.00284149 0.00153496 0.213669 2.376e-05 0.161296 0.356579 0.266599 0.00145696 0.000345436 0.0167704 0.0149875 0.000256291 0.000456867 0.0523586 0.00479153 0.0180769 0.0123633 0.0101681 0.157396
35.0 1.0 1.5 .1 1 0 0.3258E+05 0.1012E+04 0.4792E+03 0.1887E+16 0.199E+02 0.113E+00 0.23744 0.000410771 0.182591 0.00112784 0.00557983 0.00138665 0.470131 1.453e-05 0.130829 0.536614 0.389401 0.00218445 0.000524742 0.0220344 0.0043309 0.000389401 0.000686201 0.0822776 0.0043214 0.028412 0.0194273 0.0159821 0.182591
35.0 1.0 1.5 .25 1 0 0.2902E+05 0.1004E+04 0.3029E+03 0.1303E+16 0.179E+02 0.231E+00 0.258427 0.000359213 0.139034 0.00127921 0.00410899 0.00152213 0.338539 2.047e-05 0.159191 0.428989 0.325618 0.00183225 0.000434157 0.0183225 0.00806292 0.000323034 0.000573708 0.0668473 0.00483258 0.0229819 0.0157847 0.0129265 0.199764
35.0 1.0 1.5 .5 1 0 0.2457E+05 0.1014E+04 0.2498E+03 0.1232E+16 0.152E+02 0.424E+00 0.281581 0.000321003 0.107001 0.00137975 0.00271726 0.00186125 0.216255 3.111e-05 0.190068 0.349161 0.280455 0.00154025 0.00036324 0.015487 0.0148393 0.000270318 0.00048432 0.0542185 0.00549084 0.0185534 0.0128035 0.0104382 0.213439
35.0 10.0 2.0 .02 1 0 0.3420E+05 0.1009E+04 0.4356E+03 0.2846E+16 0.135E+02 0.470E-01 0.218549 0.000448026 0.208714 0.00119546 0.00655647 0.00101625 0.535445 3.267e-05 0.0802075 0.563857 0.406501 0.00232318 0.0005573 0.0229477 0.00189919 0.000413058 0.000727769 0.0869039 0.00371534 0.0300636 0.0205196 0.0169113 0.151236
35.0 10.0 2.0 .05 1 0 0.3331E+05 0.1019E+04 0.3198E+03 0.2085E+16 0.134E+02 0.712E-01 0.224944 0.000447638 0.193677 0.0014059 0.00616346 0.00115621 0.503874 3.552e-05 0.100325 0.535366 0.395901 0.00227418 0.000542114 0.0224719 0.00288153 0.000402649 0.000713072 0.0838185 0.00452137 0.0289188 0.0197905 0.0162679 0.18063
35.0 10.0 2.0 .1 1 0 0.3195E+05 0.1010E+04 0.2375E+03 0.1550E+16 0.131E+02 0.111E+00 0.234559 0.000440971 0.171697 0.0016724 0.00551213 0.00126427 0.452699 4.08e-05 0.120329 0.485537 0.375294 0.00216967 0.000513684 0.0213449 0.00440032 0.000382331 0.000680221 0.0781785 0.00546522 0.026864 0.0184598 0.0151103 0.210399
35.0 10.0 2.0 .25 1 0 0.2845E+05 0.1003E+04 0.1606E+03 0.1067E+16 0.123E+02 0.231E+00 0.257581 0.000414705 0.127503 0.00212762 0.00409554 0.00143215 0.329704 5.87e-05 0.148624 0.378644 0.321976 0.0019061 0.000445615 0.0182882 0.0086032 0.000329704 0.000597588 0.0648615 0.00692893 0.0220747 0.0153158 0.012418 0.247278
35.0 1.0 2.0 .02 1 0 0.3490E+05 0.1008E+04 0.3141E+03 0.1110E+16 0.218E+02 0.492E-01 0.223421 0.000484824 0.216272 0.00158629 0.00661326 0.00110593 0.569724 3.8e-05 0.0884747 0.603237 0.451311 0.00255147 0.000609939 0.0250232 0.00208452 0.000451311 0.000799847 0.0949495 0.00518337 0.0326709 0.0224203 0.0183764 0.234592
35.0 1.0 2.0 .05 1 0 0.3400E+05 0.1011E+04 0.2441E+03 0.8425E+15 0.214E+02 0.726E-01 0.230788 0.000482346 0.195939 0.00186707 0.00609279 0.00123702 0.528504 4.19e-05 0.108239 0.558506 0.433881 0.00247404 0.0005862 0.0242327 0.00304178 0.000436189 0.000775446 0.0902726 0.00588508 0.0309371 0.0213155 0.0174014 0.263098
35.0 10.0 2.0 .5 1 0 0.2410E+05 0.1022E+04 0.1157E+03 0.8317E+15 0.110E+02 0.430E+00 0.280444 0.000398231 0.0961924 0.00247352 0.00270348 0.00169669 0.208931 9e-05 0.174156 0.297271 0.278762 0.00167145 0.000384209 0.015172 0.0167986 0.000286053 0.000524431 0.0532312 0.00768418 0.01794 0.0125695 0.0100904 0.251278
35.0 1.0 2.0 .1 1 0 0.3260E+05 0.1006E+04 0.1924E+03 0.6509E+15 0.207E+02 0.111E+00 0.240984 0.000472328 0.16893 0.00219777 0.00537393 0.00134228 0.465098 4.88e-05 0.128203 0.494016 0.404852 0.00233995 0.000551852 0.0226284 0.00448952 0.000409672 0.000735 0.0829803 0.00662705 0.028277 0.0195944 0.0159073 0.28677
35.0 1.0 2.0 .25 1 0 0.2903E+05 0.1015E+04 0.1282E+03 0.4601E+15 0.187E+02 0.228E+00 0.262661 0.000443897 0.118197 0.00268177 0.00386112 0.00156283 0.330953 6.99e-05 0.161536 0.367725 0.336206 0.00202774 0.000470163 0.0185176 0.00856275 0.000349339 0.000635639 0.0673988 0.00735451 0.0226965 0.0159146 0.0127679 0.29418
35.0 1.0 2.0 .5 1 0 0.2458E+05 0.1012E+04 0.1127E+03 0.4447E+15 0.159E+02 0.418E+00 0.286025 0.000429037 0.0892397 0.0029861 0.00258852 0.0018134 0.21366 0.0001059 0.187632 0.291745 0.294605 0.00179623 0.000411875 0.015903 0.0165894 0.000306046 0.000563468 0.0560437 0.00809449 0.0186831 0.0132315 0.0105114 0.300326
35.0 30.0 2.0 .02 1 0 0.2924E+05 0.1005E+04 0.1105E+04 0.1749E+17 0.628E+01 0.331E-01 0.204975 0.000551382 0.289834 0.00107202 0.00860893 0.000756356 0.705113 1.97e-05 0.064362 0.752257 0.520636 0.00298033 0.000719461 0.0444795 0.00162135 0.000532934 0.000934684 0.114148 0.00307462 0.0396298 0.0269521 0.022293 0.108842
35.0 30.0 2.0 .05 1 0 0.2849E+05 0.1023E+04 0.7045E+03 0.1114E+17 0.625E+01 0.583E-01 0.215642 0.000526166 0.264593 0.00117309 0.00784937 0.000907853 0.649082 2.212e-05 0.0877663 0.705149 0.49382 0.00281844 0.000679272 0.0424815 0.00276669 0.000502446 0.000884132 0.107202 0.00448535 0.0371616 0.0253121 0.0209043 0.156556
35.0 30.0 2.0 .1 1 0 0.2733E+05 0.1024E+04 0.4684E+03 0.7419E+16 0.619E+01 0.100E+00 0.230451 0.000481643 0.227916 0.00128822 0.00672917 0.000986331 0.555387 2.66e-05 0.106929 0.619914 0.444771 0.00253496 0.000608391 0.0384853 0.00437627 0.000451684 0.000795056 0.0951164 0.00601477 0.0328992 0.0224575 0.0185075 0.203949
35.0 30.0 2.0 .25 1 0 0.2437E+05 0.1004E+04 0.2786E+03 0.4446E+16 0.600E+01 0.225E+00 0.260941 0.000391412 0.159696 0.00145344 0.00446209 0.000991576 0.362708 4.25e-05 0.120033 0.446209 0.341833 0.00194923 0.000461866 0.0294864 0.00819355 0.000341833 0.000610602 0.0703706 0.00821965 0.0242075 0.0166167 0.0136159 0.259897
35.0 30.0 2.0 .5 1 0 0.2068E+05 0.1015E+04 0.2054E+03 0.3343E+16 0.568E+01 0.430E+00 0.285384 0.000325338 0.112156 0.00156961 0.00259985 0.00110158 0.205477 7.362e-05 0.130135 0.319631 0.265122 0.00150112 0.000351023 0.022631 0.0143834 0.0002597 0.000470884 0.0514177 0.00956038 0.0175654 0.0121403 0.00988001 0.279106
35.0 100.0 2.5 .02 1 0 0.1966E+05 0.1056E+04 0.9220E+03 0.2729E+17 0.349E+01 0.212E-01 0.184996 0.00124502 0.699284 0.00244564 0.0188696 0.000677084 1.68161 2.346e-05 0.0739983 1.80371 1.24872 0.00713344 0.00172231 0.188696 0.0021774 0.00127832 0.00223845 0.274021 0.0117472 0.0950453 0.0647004 0.0534638 0.362592
35.0 100.0 2.5 .05 1 0 0.1917E+05 0.1041E+04 0.4792E+03 0.1416E+17 0.349E+01 0.472E-01 0.217405 0.00100659 0.530251 0.00252625 0.01424 0.000863098 1.28486 3.16e-05 0.107833 1.39791 0.993541 0.0056634 0.00136096 0.14914 0.00396329 0.00101093 0.0017762 0.214879 0.0193491 0.0743243 0.0507358 0.0418092 0.582646
35.0 100.0 2.5 .1 1 0 0.1841E+05 0.1060E+04 0.2849E+03 0.8424E+16 0.346E+01 0.904E-01 0.247414 0.000769457 0.367162 0.00253599 0.00982233 0.000853578 0.893164 4.64e-05 0.118759 0.987181 0.732345 0.00419119 0.00100203 0.109109 0.00576474 0.000742241 0.00131377 0.155448 0.0243208 0.0535502 0.0367038 0.0301226 0.715026
35.0 100.0 2.5 .25 1 0 0.1647E+05 0.1049E+04 0.1551E+03 0.4604E+16 0.340E+01 0.219E+00 0.281149 0.000477954 0.181622 0.00238415 0.00458273 0.000688816 0.421724 9.92e-05 0.10515 0.500446 0.413289 0.00241226 0.000567921 0.0610094 0.00863128 0.000421724 0.000756291 0.084266 0.0249942 0.028725 0.0198969 0.0161605 0.711307
35.0 10.0 2.5 .02 1 0 0.3468E+05 0.1005E+04 0.1377E+03 0.6330E+15 0.174E+02 0.485E-01 0.221697 0.000565328 0.197976 0.00284216 0.00654007 0.00107301 0.55646 0.0001143 0.0853535 0.536507 0.450045 0.00268919 0.00062962 0.024165 0.00220145 0.000467781 0.00084245 0.0930508 0.00627403 0.0316606 0.0219702 0.0178112 0.268254
35.0 10.0 2.5 .05 1 0 0.3378E+05 0.1013E+04 0.1075E+03 0.4872E+15 0.172E+02 0.721E-01 0.22973 0.000597297 0.176203 0.00353784 0.00608784 0.00120608 0.519189 0.0001258 0.105216 0.487027 0.441081 0.00270622 0.000627162 0.0236622 0.00335176 0.000466351 0.00085 0.0900724 0.0079027 0.0304001 0.0212684 0.0171011 0.31473
35.0 100.0 2.5 .5 1 0 0.1404E+05 0.1028E+04 0.1100E+03 0.3292E+16 0.330E+01 0.428E+00 0.29908 0.000325997 0.0963038 0.00217431 0.00192608 0.000631059 0.184832 0.00020332 0.0951075 0.278145 0.259602 0.00153428 0.000352915 0.0388804 0.0119333 0.000263191 0.000481519 0.0499643 0.0213543 0.0167993 0.0117987 0.00945094 0.589188
35.0 10.0 2.5 .1 1 0 0.3239E+05 0.1009E+04 0.8570E+02 0.3836E+15 0.168E+02 0.111E+00 0.239754 0.000625758 0.147209 0.00432037 0.00537049 0.00131385 0.462725 0.0001464 0.125152 0.417172 0.414775 0.00267326 0.00061377 0.022441 0.00519547 0.000455533 0.000839139 0.0844102 0.00968607 0.0281927 0.0199308 0.0158597 0.357234
35.0 10.0 2.5 .25 1 0 0.2885E+05 0.1002E+04 0.6604E+02 0.2950E+15 0.155E+02 0.227E+00 0.263405 0.000666416 0.0990405 0.00539454 0.00397742 0.00152512 0.339793 0.0002126 0.15778 0.297648 0.350329 0.00251816 0.000568956 0.0196237 0.0107733 0.000421449 0.000790216 0.0722205 0.0118532 0.0237065 0.0170529 0.0133362 0.392474
35.0 1.0 2.5 .02 1 0 0.3490E+05 0.1002E+04 0.1319E+03 0.3999E+15 0.224E+02 0.487E-01 0.225565 0.000606769 0.200301 0.00339926 0.00654137 0.00109173 0.577445 0.000124 0.0881957 0.552633 0.484964 0.0028985 0.000676694 0.026391 0.00228497 0.000503009 0.000909025 0.0993702 0.00733085 0.033582 0.0234632 0.018891 0.340602
35.0 1.0 2.5 .05 1 0 0.3400E+05 0.1007E+04 0.1082E+03 0.3120E+15 0.220E+02 0.718E-01 0.233285 0.000636868 0.175197 0.00414547 0.00599542 0.00121541 0.534222 0.0001376 0.107311 0.492231 0.468903 0.0028974 0.000669528 0.0254281 0.00341529 0.000496897 0.000909811 0.0952339 0.00886483 0.0318994 0.0224863 0.0179443 0.38492
35.0 10.0 2.5 .5 1 0 0.2443E+05 0.1014E+04 0.5190E+02 0.2522E+15 0.135E+02 0.418E+00 0.285582 0.000685397 0.0679686 0.00583445 0.00265877 0.00185343 0.221041 0.0003246 0.189341 0.21847 0.29415 0.0023075 0.00051976 0.0168208 0.0221612 0.000385536 0.000722523 0.0610632 0.0118231 0.0198708 0.014419 0.0111777 0.356978
35.0 1.0 2.5 .1 1 0 0.3260E+05 0.1001E+04 0.9143E+02 0.2498E+15 0.213E+02 0.110E+00 0.244251 0.000669248 0.144841 0.00496562 0.00527582 0.00132628 0.473847 0.0001609 0.127988 0.417669 0.437209 0.00285774 0.000654593 0.0240343 0.0052514 0.000483617 0.000896401 0.0890564 0.0105028 0.0295104 0.0210276 0.0165993 0.422554
35.0 1.0 2.5 .25 1 0 0.2903E+05 0.1019E+04 0.6665E+02 0.1855E+15 0.193E+02 0.224E+00 0.266869 0.000704533 0.0939377 0.00593249 0.00384291 0.00159054 0.341592 0.0002312 0.165192 0.290887 0.360272 0.00265534 0.000600454 0.020282 0.0108349 0.00044567 0.00083263 0.0752543 0.0119824 0.0245492 0.0177681 0.0138078 0.429658
35.0 1.0 2.5 .5 1 0 0.2458E+05 0.1014E+04 0.6356E+02 0.1849E+15 0.165E+02 0.408E+00 0.29037 0.000734635 0.0664946 0.006362 0.00264817 0.00193096 0.231424 0.0003437 0.199484 0.22039 0.307792 0.00246814 0.000557509 0.0181191 0.0224456 0.000412325 0.000775287 0.0650689 0.0124859 0.0211099 0.0153635 0.0118761 0.409421
35.0 30.0 2.5 .02 1 0 0.3295E+05 0.1012E+04 0.2280E+03 0.2147E+16 0.989E+01 0.424E-01 0.216612 0.000509037 0.214446 0.00186503 0.00682327 0.000911935 0.56319 9.09e-05 0.073648 0.571855 0.437556 0.00253869 0.00060218 0.0270765 0.0018412 0.00044622 0.000797131 0.0922397 0.00528532 0.0317184 0.0217803 0.0178423 0.209247
